posicao_ranking,Artista,Musica,Observacao,prob_aparecer,prob_posicao_exata,posicao_prevista,forca_musica,dropout_score,streak_anos
1087,Led Zeppelin,Hey Hey What Can I Do,,0.08931155635308317,0.020397591912399655,290.232168386103,0.21000000000000002,0.76,0
1088,Status Quo,In the Army Now,,0.07045005084269935,0.016089870627896418,272.2632882334348,0.15,0.76,0
1089,The Woolies,Who Do You Love?,,0.015493992028687712,0.0035386252283603273,217.3233744607711,0.02,1.0,0
1090,Heart,Crazy on You,,0.089857338416515,0.020522241400747817,291.85040740614784,0.22,0.7360000000000001,0
1091,INXS,Original Sin,,0.1288955257805856,0.029438053053431213,330.9715807942071,0.24,0.7040000000000001,0
1092,Titãs,Marvin,,0.13235254021657655,0.030227589957500446,334.5186259381037,0.29000000000000004,0.1,0
1093,Gotthard,Anytime Anywhere,,0.08259254985594518,0.01886305866517278,284.8865637259244,0.15,0.76,0
1094,Ramones,We Want the Airwaves,,0.10689108754341707,0.024412527021291118,309.1970069266735,0.11999999999999998,0.88,0
1095,INXS,Beautiful Girl,,0.13339343877121498,0.030465317579845125,335.8365852890935,0.28,0.6400000000000001,0
1096,Charlie Brown Jr.,Lugar ao sol,,0.07124231303387889,0.01627081295521872,274.25525926376537,0.29000000000000004,0.1,0
1097,Procol Harum,A Whiter Shade Of Pale,,0.07228535975525394,0.016509031190763333,275.6747131651706,0.44999999999999996,0.312,0
1098,Linkin Park,Faint,,0.09572723407353868,0.021862848832410863,299.2141230577692,0.22,0.7360000000000001,0
1099,Royal Blood,I Only Lie When I Love You,,0.13235254021657655,0.030227589957500446,336.21786879524655,0.29000000000000004,0.1,0
1100,Red Hot Chili Peppers,Otherside,,0.11688101286677094,0.026694095368118894,321.88677527998993,0.31,0.48,0
1101,Rush,The Trees,,0.004423191774635308,0.0010101991775018399,209.4585,0.02,1.0,0
1102,Barão Vermelho,O Poeta Está Vivo,,0.17162668479733892,0.03919729115383749,376.70985052656687,0.29000000000000004,0.1,0
1103,Camisa de Vênus,Simca Chambord,,0.11124349502478004,0.025406559991563642,316.4827627887782,0.29000000000000004,0.1,0
1104,Metallica,Sad but True,,0.07247567553185884,0.01655249682616589,277.8069329974836,0.3,0.6080000000000001,0
1105,Scorpions,Is There Anybody There?,,0.004423191774635308,0.0010101991775018399,210.0085,0.02,1.0,0
1106,Warrant,Cherry Pie,,0.10693552769356907,0.024422676570625388,312.54603117545474,0.29000000000000004,0.1,0
1107,Bruce Springsteen,Glory Days,,0.10785790053410252,0.024633334469340115,313.79233027689565,0.23000000000000004,0.72,0
1108,Oasis,Stop Crying Your Heart Out,,0.11911290418694179,0.02720383016841386,325.1108123751112,0.18,0.88,0
1109,Foreigner,I Want to Know What Love Is,,0.1268330028600698,0.028966999781485855,332.91793959358523,0.26,0.2,0
1110,Sex Pistols,Anarchy in the U.K.,ao vivo,0.06486789043995364,0.014814978166783992,271.0345202089751,0.29000000000000004,0.1,0
1111,Eddie Vedder,Hard Sun,,0.10597825033232414,0.024204046935682535,312.3608757052385,0.29000000000000004,0.1,0
1112,Peter Frampton,Do You Feel Like We Do,ao vivo,0.11410976309025411,0.026061178147359167,320.783565784679,0.17,0.84,0
1113,Journey,Remember Me,,0.09289469571952928,0.02121593410176963,299.74403772598197,0.25,0.8,0
1114,Dire Straits,So Far Away,,0.06248749446835615,0.014271326845485642,269.4514873065238,0.42,0.41600000000000004,0
1115,Herman's Hermits,There's a Kind of Hush,,0.0028977196469660363,0.0006618012858457545,210.0085,0.02,1.0,0
1116,Ratt,Round and Round,,0.1346516323504379,0.030752672545134616,341.76590725669297,0.29000000000000004,0.1,0
1117,Starship,We Built This City,,0.022956959063773458,0.005243069336752748,230.15016494101852,0.04,0.92,0
1118,Hootie & the Blowfish,Only Wanna Be with You,,0.12778876071655174,0.029185282381405137,335.0338190471398,0.31,0.18400000000000002,0
1119,Thin Lizzy,She Knows,,0.07029006167797698,0.016053331194191882,277.75222894612807,0.15,0.76,0
1120,Poison,Every Rose Has Its Thorn,,0.12204844107687453,0.027874268418173195,329.6147097615921,0.22,0.7360000000000001,0
1121,The Jam,Town Called Malice,,0.09405637938826604,0.021481247465165894,301.7896715308451,0.22,0.7360000000000001,0
1122,"Crosby, Stills, Nash & Young",Carry On,,0.07331768197808139,0.016744800091039683,281.11849691700473,0.13,0.8,0
1123,The Beatles,The Ballad of John and Yoko,,0.09202700204668446,0.021017764210141166,300.1759282254906,0.18,0.88,0
1124,Midnight Oil,The Dead Heart,,0.08255980536680252,0.018855580251917147,290.72702859195596,0.22,0.8,0
1125,Candlebox,Far Behind,,0.07291958117720683,0.016653879072441192,281.1562653049497,0.06,0.88,0
1126,Joe Bonamassa,Driving Towards the Daylight,,0.12916847263546888,0.029500390546886954,337.4386529406209,0.29000000000000004,0.1,0
1127,Blondie,One Way or Another,,0.10597825033232414,0.024204046935682535,314.9671873366007,0.29000000000000004,0.1,0
1128,Green Day,Revolution Radio,,0.11722408829896283,0.02677244931184992,326.574567478844,0.26,0.2,0
1129,Pink Floyd,Young Lust,,0.08007152707104204,0.018287290018111906,289.498212048117,0.19999999999999998,0.4,0
1130,Stone Temple Pilots,Between the Lines,,0.1268330028600698,0.028966999781485855,336.2820778914576,0.26,0.2,0
1131,Gary Moore,Still Got the Blues,ao vivo,0.09318517369685093,0.021282275474408155,302.84231176435276,0.31,0.18400000000000002,0
1132,Tom Petty,Love Is a Long Road,,0.030571176963642824,0.006982057165378382,240.24209595959599,0.02,1.0,0
1133,Rainbow,Ariel,,0.07608785137531558,0.017377470567294915,285.9096007055578,0.15000000000000002,0.88,0
1134,Volbeat,Wait a Minute My Girl,,0.08054730133162158,0.01839595063949173,290.85979546798694,0.36,0.0,1
1135,Cazuza,Exagerado,,0.10597825033232414,0.024204046935682535,316.71958861599126,0.29000000000000004,0.1,0
1136,Gorillaz,Feel Good Inc.,,0.13198873927649307,0.03014450257870891,342.7712629531379,0.29000000000000004,0.1,0
1137,Yes,Sweet Dreams,,0.12760458415748538,0.029143218863031173,338.4946236358283,0.27999999999999997,0.36800000000000005,0
1138,Coldplay,Talk,,0.19565589131082783,0.04468524779075038,406.6850688164157,0.29000000000000004,0.1,0
1139,David Bowie,All the Young Dudes,ao vivo,0.06066729231629139,0.013855616469225838,271.93980315585986,0.11000000000000001,0.7,0
1140,Chuck Berry,Sweet Little Sixteen,,0.008411849932720577,0.0019211565575864872,219.70571428571427,0.02,1.0,0
1141,Jimi Hendrix,Angel,,0.10524862842072033,0.024037410829326904,317.410493307795,0.17,0.72,0
1142,Sugar Ray,Fly,featuring Super Cat,0.13198873927649307,0.03014450257870891,344.20096424809896,0.29000000000000004,0.1,0
1143,The J.B. Pickers,Freedom Of Expression,,0.06010728496679147,0.013727718111505088,272.36751374483526,0.08,0.84,0
1144,Deep Purple,King of Dreams,,0.017854403174428834,0.004077712276692175,230.21571428571428,0.02,1.0,0
1145,Suicidal Tendencies,I'll Hate You Better,,0.10189298208155001,0.023271025073399235,314.7432505261257,0.29000000000000004,0.1,0
1146,Iron Maiden,Heaven Can Wait,,0.08561555111144667,0.01955347263261746,298.5286972725528,0.24,0.76,0
1147,The Hellacopters,By the Grace of God,,0.17162668479733892,0.03919729115383749,384.6226421932336,0.29000000000000004,0.1,0
1148,The Cult,Sweet Salvation,,0.020406345444662893,0.004660542529996121,233.425,0.02,1.0,0
1149,Arc Angels,Sent by Angels,,0.10738605611033651,0.024525571371314246,320.5043781561975,0.22,0.8,0
1150,Slade,My Oh My,,0.07827767388083695,0.01787759740028422,291.7692209597783,0.3,0.35200000000000004,0
1151,INXS,Mystify,,0.09501213580834354,0.021699529737029183,308.7539805197911,0.22,0.7360000000000001,0
1152,Stevie Wonder,Superstition,,0.021052719535880927,0.004808165922463836,235.02683771738143,0.06,0.88,0
1153,INXS,Need You Tonight,,0.10934559182257703,0.024973103711228233,323.36950850319255,0.22,0.7360000000000001,0
1154,Live,Pain Lies on the Riverside,ao vivo,0.11153238596674789,0.02547253890607447,325.6509466219532,0.29000000000000004,0.1,0
1155,David Bowie,Changes,,0.10835226411474128,0.024746240648405644,322.8495949596115,0.12,0.76,0
1156,Elvis Presley,My Way,,0.013309244339986636,0.00303965741719034,228.14592196402475,0.02,1.0,0
1157,Linkin Park,The Emptiness Machine,,0.020897129044671486,0.00477263108828635,235.85333484285803,0.36,0.0,1
1158,Inocentes,Pânico em SP,,0.11153238596674789,0.02547253890607447,326.7162591219532,0.29000000000000004,0.1,0
1159,Spirit,I Got a Line on You,,0.004423191774635308,0.0010101991775018399,219.8235,0.02,1.0,0
1160,Alice in Chains,Heaven Beside You,,0.08349194424580715,0.01906846858614851,298.9075722450977,0.22,0.7360000000000001,0
1161,Tom Petty and the Heartbreakers,Refugee,,0.1346516323504379,0.030752672545134616,350.53945870288453,0.29000000000000004,0.1,0
1162,The Doors,I Looked at You,,0.019809868322257413,0.004524314952908451,235.70521706266095,0.02,1.0,0
1163,Queen,Who Wants to Live Forever,,0.0,0.0,216.08931038348808,0.1,0.8,0
1164,Suede,New Generation,,0.10693552769356907,0.024422676570625388,323.10551088899456,0.29000000000000004,0.1,0
1165,Joe Walsh,Rocky Mountain Way,,0.006747044069226007,0.0015409366621601537,223.0681515151515,0.02,1.0,0
1166,The Beatles,Free as a Bird,,0.006747044069226007,0.0015409366621601537,223.0681515151515,0.02,1.0,0
1167,Blackberry Smoke,Rock and Roll Again,,0.10693552769356907,0.024422676570625388,323.38587200434836,0.29000000000000004,0.1,0
1168,Stevie Wonder,For Once in My Life,,0.006747044069226007,0.0015409366621601537,223.28815151515153,0.02,1.0,0
1169,Sublime,Santeria,,0.09774517722876218,0.022323720668749072,314.79399309937656,0.16,0.92,0
1170,U2,All I Want Is You,,0.015435482269205651,0.003525262364185287,232.6240562523321,0.04,0.92,0
1171,Gene Vincent & His Blue Caps,Be-Bop-a-Lula,,0.006747044069226007,0.0015409366621601537,224.24148484848487,0.02,1.0,0
1172,Van Halen,Pretty Woman,,0.0463956310713986,0.010596155612509024,263.957918044782,0.19999999999999998,0.4,0
1173,Ringo Starr,Weight of the World,,0.06201761640620648,0.014164012838746947,280.3426678357477,0.15,0.76,0
1174,R.E.M.,The One I Love,,0.0944803365027597,0.021578073727778677,313.13105580254137,0.32,0.576,0
1175,Hüsker Dü,Could You Be the One?,,0.04324077046481081,0.009875626693056801,262.59024031577536,0.04,0.92,0
1176,Nazareth,Love Leads to Madness,,0.06365253569520106,0.014537407031260876,283.4116432343234,0.08,0.84,0
1177,Beck,Loser,,0.12599999515057592,0.028776751710441553,346.10727830995864,0.29000000000000004,0.1,0
1178,Pitty,Admirável Chip Novo,,0.10658989777619646,0.024343739215873544,326.7214102707069,0.29000000000000004,0.1,0
1179,Stereophonics,I Wanna Get Lost With You,,0.10597825033232414,0.024204046935682535,326.17309266554,0.29000000000000004,0.1,0
1180,Trini Lopez,America,,0.0028977196469660363,0.0006618012858457545,223.2885,0.02,1.0,0
1181,Donovan,Mellow Yellow,,0.008542942863683104,0.0019510964692570744,229.775,0.02,1.0,0
1182,Aerosmith,Angel,,0.08070780297401622,0.018432607116397062,302.16335968296164,0.13999999999999999,0.84,0
1183,The J. Geils Band,Centerfold,,0.09496238072821583,0.021688166327169862,316.47633355481526,0.06,0.88,0
1184,Rick Wakeman,Arthur,,0.006747044069226007,0.0015409366621601537,228.28148484848487,0.02,1.0,0
1185,Echo & the Bunnymen,Rescue,,0.06258266327861388,0.014293062157618724,284.1300635391526,0.22999999999999998,0.3,0
1186,Janis Joplin,Cry Baby,,0.050995139313650045,0.011646623166251579,272.56347680661986,0.3,0.64,0
1187,Lobão e os Ronaldos,Corações Psicodélicos,,0.10693552769356907,0.024422676570625388,328.9229768561004,0.29000000000000004,0.1,0
1188,The Knack,My Sharona,,0.08281552328371747,0.01891398288117264,304.8499222680114,0.3,0.64,0
1189,Lynyrd Skynyrd,Free Bird,ao vivo,0.0,0.0,222.24344444444444,0.04,0.92,0
1190,Rita Lee & Tutti Frutti,Ovelha Negra,,0.07179743459953211,0.016397595463780123,294.15837043700157,0.29000000000000004,0.1,0
1191,Peter Frampton,"Baby, I Love Your Way",ao vivo,0.09055487171148756,0.020681548886555285,312.9753865998526,0.15999999999999998,0.8,0
1192,The Byrds,Turn! Turn! Turn! (To Everything There Is a Season),,0.08321339392366223,0.019004851334023628,305.8469275086589,0.12,0.76,0
1193,Focus,Sylvia,,0.06882460816806897,0.01571864077021669,291.6228913139471,0.2,0.6,0
1194,Aerosmith,Rag Doll,,0.10640022931676746,0.024300421419251664,329.20354435677217,0.3,0.35200000000000004,0
1195,Soundgarden,Fell on Black Days,,0.08348322343090521,0.019066476866031013,307.2958936286688,0.16,0.92,0
1196,Thin Lizzy,Rosalie,,0.07842724950112774,0.017911758516575532,302.24171225952267,0.31,0.48,0
1197,The Offspring,Self Esteem,,0.08684174355211195,0.01983351895620721,310.7513521462746,0.36,0.0,1
1198,Blind Guardian,Surfin' U.S.A.,,0.01720693002581122,0.003929837873882234,241.1186733674159,0.02,1.0,0
1199,The Fortunes,You've Got Your Troubles,,0.006747044069226007,0.0015409366621601537,230.74148484848487,0.02,1.0,0
1200,Pearl Jam,Dissident,,0.10352342157743442,0.023643396139730575,327.57258324529766,0.15000000000000002,0.88,0
1201,The Black Crowes,By Your Side,,0.08188908643901456,0.018702396817033822,306.0578845349845,0.31,0.18400000000000002,0
1202,The Jimi Hendrix Experience,Little Wing,,0.06295053573026577,0.01437707941642613,287.4831323640426,0.2,0.6,0
1203,Al Stewart,Year of the Cat,,0.07908271705339782,0.01806145873666987,303.7191302894546,0.14,0.72,0
1204,The Rolling Stones,As Tears Go By,,0.07769060001777825,0.01774351740470374,303.10605243228275,0.22999999999999998,0.3,0
1205,Phil Collins,Sussudio,,0.005959023489075388,0.001360963063346814,231.66739098972926,0.02,1.0,0
1206,Queen,Play the Game,,0.07685837187917077,0.017553447377458658,302.6332267880337,0.18,0.76,0
1207,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,,0.07962404304774341,0.018185090517092363,305.5811758740439,0.19,0.6799999999999999,0
1208,Little Richard,Lucille,,0.006747044069226007,0.0015409366621601537,232.87676262626263,0.02,1.0,0
1209,Mott the Hoople,Sweet Jane,,0.02358268510494262,0.005385976984518638,249.91276501415058,0.04,0.92,0
1210,Uriah Heep,Fallen Angel,,0.08112751239646782,0.018528463261676977,307.7844058685825,0.18,0.76,0
1211,José Feliciano,Light My Fire,,0.004745264435521452,0.001083756362833203,231.46239098972924,0.02,1.0,0
1212,Big Brother and the Holding Company,Ball And Chain,,0.004745264435521452,0.001083756362833203,231.53408866414782,0.02,1.0,0
1213,Os Paralamas do Sucesso,Cinema Mudo,,0.06996646213085886,0.015979425288005923,296.91637037487646,0.29000000000000004,0.1,0
1214,Greta Van Fleet,Black Smoke Rising,,0.05614879379212705,0.012823650476064614,283.1811551019111,0.16999999999999998,0.5,0
1215,System of a Down,Toxicity,,0.055218931838574445,0.012611282161840539,282.6265768963714,0.16999999999999998,0.5,0
1216,Peter Frampton,While My Guitar Gently Weeps,,0.05374576891805426,0.012274831009265677,281.4965252893845,0.15999999999999998,0.8,0
1217,The Pretenders,Brass in Pocket,,0.00906955306177877,0.0020713673541938203,237.08503741737564,0.02,1.0,0
1218,April Wine,You Could Have Been A Lady,,0.007544080934109508,0.001722969462537737,235.87003741737564,0.02,1.0,0
1219,Van Halen,You Really Got Me,,0.089578312649169,0.020458515563154447,318.343010516483,0.22,0.7360000000000001,0
1220,Jethro Tull,Thick As A Brick,,0.03176897075791182,0.007255617609383121,260.6308832937543,0.04,0.92,0
1221,Electric Light Orchestra,Roll Over Beethoven,,0.07655202637112139,0.017483482068236137,305.54880527234445,0.22999999999999998,0.3,0
1222,Echo & the Bunnymen,Bedbugs and Ballyhoo,,0.10831242667951325,0.0247371422989893,337.3522072262957,0.27999999999999997,0.36800000000000005,0
1223,Simple Minds,Mandela Day,,0.08827973604775603,0.020161937643518875,317.5228439835875,0.15,0.76,0
1224,Mr. Mister,Broken Wings,,0.04086703987638532,0.009333497658139227,270.15318937874997,0.04,0.92,0
1225,Phenomena,Did It All For Love,,0.08199214814022011,0.018725934762276627,311.41987256315906,0.13,0.8,0
1226,The Cult,American Horse,,0.05410155143733308,0.012356087085569227,283.55609268491895,0.07999999999999999,0.8,0
1227,The Yardbirds,For Your Love,,0.007544080934109508,0.001722969462537737,237.08503741737564,0.02,1.0,0
1228,Lou Reed,Walk on the Wild Side,,0.054742314567821575,0.012502429007957692,284.3875953364793,0.14,0.72,0
1229,"Crosby, Stills & Nash",Suite: Judy Blue Eyes,,0.008956128283343369,0.002045462617586912,239.09,0.02,1.0,0
1230,Raul Seixas,Cowboy Fora da Lei,,0.17162668479733892,0.03919729115383749,401.9935284873967,0.29000000000000004,0.1,0
1231,Angra,Lisbon,,0.08971894203709177,0.02049063347692586,320.13951054801356,0.06,0.88,0
1232,Triumvirat,Spartacus,,0.01788618824413972,0.004084971571091958,248.40393993152819,0.02,1.0,0
1233,Metallica,The Unforgiven 3,,0.05661587131246236,0.012930324875664038,287.14919437542136,0.13,0.8,0
1234,Lenny Kravitz,Always on the Run,,0.06655247193920148,0.015199714558891995,297.13155313036265,0.13,0.92,0
1235,O Rappa,Minha Alma (A Paz Que Eu Não Quero),,0.10693552769356907,0.024422676570625388,337.75395505993794,0.29000000000000004,0.1,0
1236,Aerosmith,Mama Kin,,0.016618097982369715,0.0037953563328867886,247.43960058874228,0.04,0.92,0
1237,Boston,Don't Look Back,,0.04762113665338997,0.010876045066556869,278.46116707395254,0.1,0.8,0
1238,Eurythmics,When Tomorrow Comes,,0.009999415015331378,0.002283735668417896,240.87447579272575,0.02,1.0,0
1239,Led Zeppelin,For Your Life,,0.09014464681443035,0.02058785888288545,321.2052696529232,0.09,0.88,0
1240,Alice Cooper,I'm Eighteen,,0.048443776769597414,0.011063925314828785,279.8202210139649,0.17,0.72,0
1241,Monaco,What Do You Want from Me?,,0.10693552769356907,0.024422676570625388,338.3290880733328,0.29000000000000004,0.1,0
1242,The Cult,Wild Flower,,0.09406839180594358,0.021483990944326632,325.54225918808004,0.16,0.92,0
1243,The Rolling Stones,Out of Tears,,0.07181015797694873,0.01640050131685098,303.2914051251859,0.11999999999999998,0.88,0
1244,Status Quo,Rockin' All Over the World,,0.06597361901605492,0.01506751211851614,297.5621308386939,0.19,0.6799999999999999,0
1245,The Byrds,Ballad of Easy Rider,,0.007539430718675237,0.0017219074141242262,239.30610262604637,0.02,1.0,0
1246,James Brown,Get Up Sex Machine,,0.06112215126221605,0.013959500306161743,293.022091863757,0.08,0.84,0
1247,The Allman Brothers Band,Melissa,,0.06957365195538542,0.015889712579085377,301.57723483027104,0.17,0.72,0
1248,John Miles,Song For You,,0.00827251619689527,0.0018893345538162371,240.48209595959597,0.02,1.0,0
1249,Uriah Heep,The Wizard,,0.081242773798135,0.018554787459020085,313.4620067462588,0.19,0.92,0
1250,Deep Purple,A Gypsy's Kiss,,0.016229464717788012,0.0037065975758096867,248.49017674188335,0.02,1.0,0
1251,Bruce Springsteen,Born to Run,,0.11052309206398675,0.02524202937305496,342.8207161448522,0.35000000000000003,0.168,0
1252,The Alan Parsons Project,Games People Play,,0.07327884517738957,0.01673593027347024,305.6339753157584,0.06,0.88,0
1253,Ira!,Núcleo Base,,0.05370117246443315,0.012264645762262395,286.144410717203,0.29000000000000004,0.1,0
1254,Neil Young,No More,,0.022683872978693703,0.005180700044940274,255.188911588815,0.02,1.0,0
1255,The Rolling Stones,Beast of Burden,,0.07743275260093234,0.0176846284255027,309.96182242190304,0.42000000000000004,0.0,1
1256,Os Mutantes,Ando Meio Desligado,,0.11124349502478004,0.025406559991563642,343.9589451544985,0.29000000000000004,0.1,0
1257,Ike & Tina Turner,Proud Mary,,0.042537640735705505,0.009715041054854885,275.28589089059193,0.06,0.88,0
1258,The Cross,Heaven for Everyone,,0.009844981150248927,0.002248464992527388,243.08999364986863,0.02,1.0,0
1259,Frankie Valli,Can't Take My Eyes Off You,,0.004414219946237013,0.0010081501291832435,237.84099999999998,0.02,1.0,0
1260,Freddie Mercury,I Was Born to Love You,,0.0627207476601978,0.014324598825212894,296.28656439420337,0.22,0.8,0
1261,Stray Cats,Gene and Eddie,,0.15226921320357067,0.03477629769959093,385.9299130150022,0.26,0.2,0
1262,Manfred Mann,Do Wah Diddy Diddy,,0.005517924260509589,0.0012602217659766352,239.21325072150069,0.02,1.0,0
1263,Steve Winwood,Valerie,,0.0388570064105035,0.00887443229144429,272.56696326028907,0.04,0.92,0
1264,Rush,Afterimage,,0.03950200630620429,0.00902174183562055,273.51,0.02,1.0,0
1265,Iron Butterfly,In-A-Gadda-Da-Vida,,0.038951731347050836,0.008896066228624624,273.0790114928988,0.06,0.88,0
1266,Manowar,Call to Arms,,0.11722408829896283,0.02677244931184992,351.65795595803326,0.26,0.2,0
1267,The Rolling Stones,Harlem Shuffle,,0.08902772696177691,0.020332768989890924,323.66079044115634,0.18,0.76,0
1268,John Fogerty,Change In The Weather,,0.004423191774635308,0.0010101991775018399,239.111,0.02,1.0,0
1269,Gerry Rafferty,Baker Street,,0.015024216588086035,0.003431334659041635,249.75997040300487,0.04,0.92,0
1270,Aerosmith,Devil's Got a New Disguise,,0.06258266327861388,0.014293062157618724,297.3906279418925,0.22999999999999998,0.3,0
1271,The Wallflowers,Sleepwalker,,0.11124349502478004,0.025406559991563642,346.37651041554267,0.29000000000000004,0.1,0
1272,Dire Straits,Lady Writer,,0.03748301293640716,0.008560630144003043,272.62722836104706,0.04,0.92,0
1273,Donovan,Hurdy Gurdy Man,,0.007544080934109508,0.001722969462537737,243.08999364986863,0.02,1.0,0
1274,Capital Inicial,O Mundo,,0.10189298208155001,0.023271025073399235,337.53405891338326,0.29000000000000004,0.1,0
1275,Poison,Something To Believe In,,0.08339103986095611,0.019045423343758753,319.04293799639674,0.31,0.18400000000000002,0
1276,The Beatles,And I Love Her,,0.003540452472347631,0.000808593060798233,239.30610262604637,0.02,1.0,0
1277,John Lennon with Plastic Ono Band,Instant Karma!,,0.027737428306347994,0.006334866017288899,263.54650856359336,0.06,0.88,0
1278,Roy Orbison,Crying,,0.004881840291487409,0.0011149485028969911,240.70499053219967,0.02,1.0,0
1279,Grand Funk Railroad,Paranoid,,0.018223862508076682,0.004162091958602351,254.2301748295327,0.04,0.92,0
1280,The Byrds,Eight Miles High,,0.0028977196469660363,0.0006618012858457545,239.111,0.02,1.0,0
1281,The Rolling Stones,Lady Jane,,0.04132353941289478,0.009437756184517468,277.7665483754094,0.06999999999999999,0.92,0
1282,Wolfmother,Joker & the Thief,,0.10693552769356907,0.024422676570625388,343.4451224962653,0.29000000000000004,0.1,0
1283,Fats Domino,Blueberry Hill,,0.007544080934109508,0.001722969462537737,244.19882698320197,0.02,1.0,0
1284,Plastic Ono Band,Give Peace a Chance,,0.00010533329238443042,2.405674697183703e-05,237.0307716215413,0.02,1.0,0
1285,Metallica,The Memory Remains,,0.009555335123178561,0.0021823136264502788,246.49300568551618,0.19999999999999998,0.4,0
1286,Matchbox Twenty,Push,,0.10693552769356907,0.024422676570625388,344.2060006381938,0.29000000000000004,0.1,0
1287,Rick Wakeman,The Journey/Recollection,,0.007544080934109508,0.001722969462537737,244.84999364986862,0.02,1.0,0
1288,Ray Charles,What'd I Say,,0.00018596671485275948,4.2472366553102056e-05,237.50743828820796,0.02,1.0,0
1289,Crowded House,Don't Dream It's Over,,0.00906955306177877,0.0020713673541938203,246.3941603165353,0.02,1.0,0
1290,Guns N' Roses,Sympathy for the Devil,,0.03252483198682476,0.007428246432788893,270.0990917213805,0.09999999999999998,0.92,0
1291,The Guess Who,These Eyes,,0.08430003283695943,0.019253025456328066,322.21874408727587,0.11999999999999998,0.88,0
1292,Wishbone Ash,Jail Bait,,0.010478563520182452,0.002393166923078271,248.47946284110014,0.02,1.0,0
1293,Beastie Boys,No Sleep till Brooklyn,,0.10693552769356907,0.024422676570625388,344.9710006381938,0.29000000000000004,0.1,0
1294,Bruce Springsteen,Human Touch,,0.06410626612294182,0.014641033129396554,302.745126450408,0.17,0.84,0
1295,Aerosmith,Back in the Saddle,,0.0476528593309946,0.010883290111415226,286.4228092200197,0.04,0.92,0
1296,Metallica,Seek & Destroy,,0.03529017812188275,0.008059815339016976,274.1078450940861,0.08,0.84,0
1297,Joe Cocker,Delta Lady,,0.0026431964923835194,0.000603671524688014,241.6331780267663,0.02,1.0,0
1298,Jim Croce,Operator (That's Not the Way It Feels),,0.0026431964923835194,0.000603671524688014,241.7815113600996,0.02,1.0,0
1299,Rick Wakeman,The Journey,,0.0026431964923835194,0.000603671524688014,241.7815113600996,0.02,1.0,0
1300,Chuck Berry,Roll Over Beethoven,,0.05048285233633081,0.011529623517694522,289.7122171269287,0.12,0.76,0
1301,Eric Clapton,Wonderful Tonight,,0.0643462237693734,0.014695836318905661,303.7108269042367,0.12,0.76,0
1302,The Four Seasons,Bye Bye Baby,,0.017023169920355408,0.00388786946806867,256.41977551261374,0.02,1.0,0
1303,The Police,Can't Stand Losing You,,0.09191818314118166,0.020992911394700074,331.319612346417,0.2,0.84,0
1304,10cc,I'm Not in Love,,0.0,0.0,239.50785994719416,0.02,1.0,0
1305,Ten Years After,I'm Going Home,,0.0027418013936015384,0.0006261915950768467,242.5754292929293,0.02,1.0,0
1306,Eric Burdon & the Animals,San Franciscan Nights,,0.0,0.0,239.94662876439844,0.02,1.0,0
1307,Tears for Fears,Woman in Chains,,0.0,0.0,239.94662876439844,0.02,1.0,0
1308,Scorpions,Holiday,,0.05828460926093145,0.013311442807894903,298.33221354551733,0.06,0.88,0
1309,Bad Religion,A Walk,,0.15969572754734473,0.036472416489829164,399.78708551901974,0.26,0.2,0
1310,Gary Glitter,Rock and Roll Part 2,,0.017023169920355408,0.00388786946806867,257.17023979832805,0.02,1.0,0
1311,The Smashing Pumpkins,Today,,0.0962308968334555,0.021977878822456505,336.3848740218602,0.36,0.0,1
1312,Nirvana,On a Plain,,0.09509232318679864,0.021717843485988902,335.2734478489028,0.36,0.0,1
1313,King Crimson,21st Century Schizoid Man,,0.002864225804774105,0.0006541517301498667,243.45786743582366,0.02,1.0,0
1314,Iron Maiden,Hallowed Be Thy Name,,0.0016191217190865731,0.0003697862340665704,242.54055559936808,0.02,1.0,0
1315,Judas Priest,Worth Fighting For,,0.032961226763508454,0.007527913294849902,273.8873618524736,0.04,0.92,0
1316,R.E.M.,Everybody Hurts,,0.05348202028657392,0.012214594269787963,295.6253441461727,0.14,0.72,0
1317,David Bowie,Fame,,0.05123503456617697,0.01170141210580853,293.39586272765945,0.13,0.92,0
1318,Roxy Music,More Than This,,0.053292550367398446,0.012171321817164498,295.4826009815998,0.06,0.88,0
1319,Toto,Hold the Line,,0.10847104657341604,0.024773369009138946,350.66137355471716,0.36,0.0,1
1320,James Taylor,You've Got a Friend,,0.001605063682748651,0.00036657556234591436,244.09792929292928,0.02,1.0,0
1321,The Beatles,"Hello, Goodbye",,0.06525753480297582,0.014903967845526936,307.82380614159575,0.19,0.8,0
1322,Metallica,Turn the Page,,0.09667553710408942,0.02207942884754345,339.26060990021904,0.09,0.88,0
1323,George Harrison,Got My Mind Set on You,,0.08206893226571713,0.018743471252751016,324.90591983863027,0.06,0.88,0
1324,George Harrison,What Is Life,,0.0127282983964353,0.0029069769583158255,255.6830845040752,0.04,0.92,0
1325,Alice Cooper,How You Gonna See Me Now,,0.05846846435474118,0.01335343290780673,301.51819316466674,0.10999999999999999,0.84,0
1326,Rick Wakeman,Julia,,0.001605063682748651,0.00036657556234591436,244.6979292929293,0.02,1.0,0
1327,Led Zeppelin,The Rain Song,,0.02347422089207151,0.00536120517623777,266.60151403555017,0.04,0.92,0
